gift_certificate_id,order_id,price,quantity
7329,162,1586422,12
7422,981,13208548,13
6898,864,98743194,8
3401,266,95612926,12
3380,64,34501723,1
9191,338,21253988,10
7431,739,32471571,8
6826,750,31588429,10
7879,117,72005422,11
3902,104,58665889,1
3640,839,77688876,2
8955,609,62067381,14
1945,619,35408649,7
2141,8,42403821,6
9490,356,7730762,1
6564,606,21586080,14
5483,298,77995940,4
5453,179,42789494,4
4769,316,64079006,2
5614,135,76407120,2
1183,392,33120688,1
3964,881,47554861,11
6929,326,82871713,1
266,583,37279692,11
6236,837,52932703,9
8288,398,38721256,1
1913,120,95791846,13
3667,345,83315776,12
5922,942,88506059,4
2752,153,54294317,10
8222,999,53023785,4
3497,394,20760130,13
9430,883,45592949,11
6056,167,30558658,11
50,315,87217274,4
9231,577,41375411,5
4923,15,44172086,2
6983,109,48243024,7
2946,862,77548772,12
8673,168,66639459,12
9123,65,95528628,7
8885,110,20853436,6
6373,165,25930261,14
2803,267,74411358,4
5857,182,72757318,5
9522,124,19523861,12
4008,984,42923515,11
3909,476,85337736,12
6487,75,36411524,13
6220,930,45991045,6
8061,16,44632259,8
8492,522,19098303,1
1180,530,24354642,10
4398,331,84503653,12
8691,121,8272932,13
6800,465,3500723,3
3110,422,31133198,3
9023,885,62301612,10
7219,345,52900242,14
6776,661,98522318,13
7937,401,62554146,13
2328,168,39785607,5
2299,576,98962509,8
8475,556,70295028,5
9808,285,22293436,6
2111,985,12574725,4
9074,588,96361480,2
8023,908,11074286,3
1356,205,11011457,4
8395,175,92830103,3
239,993,97552204,5
8957,122,80797234,3
6416,188,95553824,6
4384,558,66733947,12
2754,393,95286625,10
2043,303,51509996,5
4650,782,36554823,10
4460,424,50155198,12
3570,80,40372743,4
101,799,33688624,11
7800,798,45358621,9
9531,718,76945736,9
5370,302,359839,7
2218,284,93887129,11
4788,654,86164632,2
7563,165,71984314,4
6864,150,3536959,6
1540,450,79800792,7
561,168,86461924,6
8490,900,36809783,11
124,787,10618776,3
4204,55,58441230,2
1410,682,73830182,5
9374,223,2929751,9
780,236,92794843,12
6830,411,42399233,2
5040,527,39051592,1
4190,532,87210144,9
2862,115,10159458,14
586,576,79722158,9
5649,962,21763194,7
7119,442,53879992,12
1380,250,32849087,9
9728,564,6358392,9
3636,20,63994896,13
6645,530,65438457,9
8104,161,6955127,12
1214,61,55669210,8
4388,297,23884192,11
1933,952,37487611,1
9885,557,91658703,3
2040,259,60527898,11
515,500,60508242,1
9359,904,96694106,1
3076,609,66093311,8
3727,716,71172927,2
6926,826,17435899,10
3255,343,40818823,6
6445,578,90451324,2
6133,485,40458679,8
5549,348,77095923,9
4555,517,56613323,8
3296,204,41341740,9
2917,823,68908660,4
8457,839,47702150,6
847,929,39640426,10
920,194,39467468,6
9996,860,42176857,12
2046,110,99674172,1
9454,91,62185270,3
2603,640,34667343,2
9291,824,11934566,12
8891,632,26135526,11
78,28,46681704,9
9512,62,52925544,4
1229,209,53492741,7
7820,590,37961531,3
8264,664,32673523,11
2174,302,11722827,7
5823,275,77976384,4
748,573,46867120,6
5985,648,81518218,3
6426,371,7377343,13
5613,361,5232608,1
1049,877,33968225,5
4444,937,99488978,4
3056,506,55668716,10
9098,22,4359268,10
2823,262,18672602,8
7397,168,87116442,2
7753,202,53953596,7
5903,443,19392247,12
2496,66,34001005,10
9350,441,82348648,2
5784,244,6167985,2
911,110,26760905,9
3272,397,60107426,5
1737,503,31221476,14
59,206,56325916,4
3976,539,63474515,13
3123,700,45627706,12
6819,338,74153113,12
4379,50,97103323,7
1060,779,4329124,10
9345,918,12842013,3
8423,894,68328357,11
7531,403,69956181,11
8779,581,73995764,1
6089,200,78011149,6
6531,423,93875863,14
6557,760,86206715,2
5318,816,83127382,4
1621,897,30771881,7
4108,442,1995998,6
165,709,9143503,4
6386,12,96324000,12
3092,931,88716727,13
9986,652,1291771,8
9800,140,53737687,2
320,559,21489783,14
5715,473,56757157,14
2735,261,62836210,3
1795,362,37486304,14
3317,659,35033419,10
7967,6,81533092,9
9289,924,22831726,8
8843,796,49871102,4
9043,937,38631620,7
4947,155,70764761,3
4443,982,58313808,1
3035,720,72705568,9
2771,70,17983639,5
7891,893,28566102,1
7434,615,796159,10
2443,58,9628653,7
7624,357,26291419,4
9755,917,44883735,3
9519,185,19950179,12
4223,767,29649724,3
1977,591,23296277,12
6164,179,48231881,1
6519,360,71425807,13
1466,61,92186744,6
8863,106,28555887,14
4570,485,66128369,6
6206,3,36852283,9
6940,472,60421121,14
3184,799,44906715,10
8245,282,86085096,9
8746,252,58992398,9
2030,569,3062681,13
2624,812,92776859,5
4818,350,75199616,10
9302,873,19436920,9
8097,877,31667065,3
7556,738,56132012,5
6118,269,56230834,9
2451,701,7189023,3
8952,46,15702630,1
9720,477,34250399,13
5438,288,49436658,14
470,736,72254693,14
870,247,77451260,14
9355,410,86013300,7
78,683,27924779,14
2504,323,7138333,11
2781,547,81723904,13
7160,143,64166727,5
5349,435,63656952,7
2438,593,30067079,13
5466,611,51799792,14
9268,75,26935303,7
1854,692,4371328,5
1982,349,63102661,4
2164,714,69037149,7
9193,838,23551700,14
6054,442,46222837,8
7730,392,22100604,6
3824,404,44667456,9
8048,74,85360080,3
2778,332,69923830,1
992,353,13405011,3
8042,416,25138706,8
9025,801,95593510,10
3753,574,39244296,7
6125,769,71273117,12
4712,629,90667655,12
9025,991,41621329,3
8603,487,22201232,9
1387,212,84491714,4
3082,277,69597844,6
1410,691,51241160,9
4481,738,26427711,4
6810,369,59089205,8
6188,906,55250505,7
4460,340,28310704,12
9993,109,66948272,6
5789,368,57002432,3
7290,140,17636087,5
732,355,65214246,11
1164,325,34616582,3
7272,186,46189954,7
8961,713,96900379,4
6593,375,80686618,14
9934,883,35807556,1
217,97,261724,2
1680,101,50190089,8
1927,255,43551731,4
2540,772,35397077,2
9936,119,8560241,12
6465,178,51939086,13
3991,338,50424739,5
3328,208,34251725,3
9972,620,75836876,1
3226,266,99661707,9
6834,920,29863499,9
2779,705,97849258,13
206,686,97471069,13
7976,544,38594386,12
5775,137,68078378,12
5965,148,20866928,14
9124,246,26625318,9
141,335,79818222,11
1219,459,13060299,11
8795,878,58767967,10
3590,617,33385926,10
2333,468,39236697,7
2337,914,44195754,3
5855,167,2991088,8
7118,314,72873175,1
4393,344,87275257,10
8879,248,75301302,5
4135,660,96398425,10
5494,987,47142195,14
8136,562,75141687,7
8532,813,40065762,2
8925,613,14195259,14
4293,595,1426227,8
1495,555,25435073,1
7446,648,75872644,14
7146,54,3973603,9
9508,742,63605360,9
6947,51,72235846,3
5625,284,17907660,9
9434,773,79356027,4
1054,797,90914513,12
6456,398,54979638,14
7328,457,23442590,3
8033,765,73023400,12
7733,826,14836552,3
9766,544,26098905,6
8722,864,306880,13
3763,628,7142539,14
8542,484,88063750,13
1448,221,92822326,8
1929,642,86547895,4
8164,556,34649608,12
5537,380,85286211,2
6251,644,29856579,8
5363,531,94652422,11
3953,684,61768476,2
3851,264,31162983,5
8848,813,65443178,8
8986,596,95700262,5
6782,23,56206013,5
5180,206,31191983,14
7753,954,34598290,3
1850,319,38102130,9
2744,147,15715146,8
244,761,85312344,8
2449,27,91229091,11
7254,301,21805032,1
6867,963,88351149,8
9686,631,26316349,3
3723,621,32937304,7
9173,102,13484147,8
4319,41,27800305,11
4387,448,31026273,13
1697,9,7086852,7
2937,571,27109468,7
7367,317,52382803,4
4354,867,64548080,10
8839,967,13637865,6
4314,423,63580955,3
8918,347,30885028,10
225,467,59052758,4
6537,966,34388229,14
5599,772,89565738,12
3501,854,69359973,9
5773,913,13041189,8
3948,634,86759446,7
3120,907,48591974,11
3732,927,59939609,14
2623,586,45238316,4
7262,286,56730594,7
5236,686,8374533,2
722,335,5307312,9
7292,36,56649457,14
2161,744,29025194,6
5989,120,92638623,11
4802,597,58654280,9
1725,948,53879832,11
4022,423,87439997,5
3466,661,4079193,10
5506,755,39878653,14
8540,909,1764543,5
3606,621,73121543,8
2958,65,67125254,9
3591,820,98905796,13
993,451,93952299,2
7964,289,17475305,5
1609,275,63148232,8
7036,581,83747404,12
7208,949,89256742,8
5794,249,27221525,8
2172,21,46833110,5
7521,268,93271350,8
6720,115,60978563,2
8160,275,18023837,8
7342,712,17709629,2
9898,177,81422126,11
2268,828,88578824,6
9281,418,34718424,12
1788,389,90654090,11
8206,837,55363612,13
3420,106,88284351,9
9714,738,2732334,7
7694,328,83695646,13
716,187,56123882,1
2067,754,11104614,13
3820,523,59768141,4
7670,759,92095964,6
3685,405,74438351,13
1583,284,74393198,13
2935,225,74311737,7
8005,440,63996054,9
5809,480,77910218,14
8271,865,56883794,1
7258,629,51100059,12
5080,628,82240859,3
8168,600,7725083,6
5831,939,70932327,12
4424,677,74742570,14
107,622,12371325,14
8833,997,67333990,5
9800,928,60049780,8
8358,677,17152776,8
7731,925,37626319,10
4024,531,67219199,3
3628,275,1747316,9
7703,991,55003677,3
1183,587,5619982,2
5056,569,93532327,8
9552,535,23221947,13
9991,574,52889034,13
7680,181,1437358,8
3008,83,57954722,7
9498,922,57920675,9
9795,33,51706737,14
3785,450,38463080,4
6213,68,2320510,3
9899,865,70956471,13
2986,784,20171992,12
7463,112,87324149,9
9772,33,84941367,1
74,576,15399581,9
9898,327,53131947,13
180,244,50977703,8
1898,280,28431563,10
1573,810,52717432,7
3730,712,18119835,3
7211,791,86181506,13
1588,927,1112348,5
6009,349,24157345,1
9137,440,21425857,10
3340,786,84939834,1
2742,653,59862382,7
8275,173,43258811,3
5057,414,66262860,5
3952,988,86172714,3
4654,663,76444111,2
2327,165,94789730,12
384,240,78664702,11
5960,864,10135482,9
8628,127,89179545,1
1922,396,4022420,14
4946,844,83983893,3
6863,946,64976446,13
5786,16,19737968,10
219,758,82211486,2
7050,758,42799986,9
3863,715,57092121,9
3127,76,43238035,4
963,793,679241,1
6233,778,59611222,6
3244,761,15442208,2
5896,861,13824221,9
6670,431,56480857,2
3043,782,36321749,7
9674,452,59967315,11
2733,199,87423225,9
5140,381,82936138,11
85,128,4711906,4
1626,434,78558940,14
6034,336,99854319,8
5774,990,97428379,13
5111,328,96451564,5
4303,572,10249029,3
1789,817,11531339,2
8867,544,57796089,3
317,353,57230130,8
3838,322,94159019,13
9962,419,83092703,9
4535,75,20147320,4
2243,992,9929342,3
4165,515,35483319,7
250,875,6450052,5
3183,660,5724137,1
7580,790,49358170,4
4178,435,49801131,3
3867,94,31815386,1
7415,471,71774860,2
6157,832,90161019,13
4447,392,79217518,8
9982,137,51463830,8
2570,596,55244346,5
3620,771,87335901,10
5809,977,86524980,12
4944,909,79912218,5
1968,344,69452487,8
1581,960,72965462,7
7581,163,61471574,6
9977,976,22607114,4
9200,990,93272218,12
5414,981,64910866,14
5977,55,52355152,9
9669,112,39987286,8
5931,470,31991981,10
4417,960,34983558,5
8665,67,57837543,3
1568,507,66588515,9
7510,584,86949008,8
9768,9,78127543,4
6946,724,95617863,2
4365,91,51906358,10
7630,80,77281148,8
6569,571,83983970,14
6402,636,92385561,7
4033,450,81322235,2
3883,919,88753047,6
2426,895,55819623,9
6882,105,95988738,11
46,246,86033084,11
5473,932,43598939,2
7346,138,94703310,3
7438,910,86411055,5
849,307,81188859,4
9113,866,71571977,8
2036,136,40349147,13
5214,189,83995084,8
6116,123,95473083,6
7755,149,92762013,7
141,736,35555502,4
9725,708,63946869,5
315,217,49952973,6
2929,715,80593176,2
5301,344,57196350,6
5288,568,55573531,8
2977,395,56785772,9
9554,470,56551483,14
3787,341,23050545,3
5104,465,54444280,7
4963,72,83613745,5
6889,458,25930720,13
3167,816,86422537,7
5764,516,94214498,7
1804,809,95283525,9
1402,19,37693390,8
6516,563,325211,14
4848,631,62822132,1
7989,77,91528781,7
7323,252,85731692,12
1356,671,30453317,2
6055,134,36009626,13
3988,785,99490985,10
5123,966,35536078,7
6941,275,65263066,2
4548,308,41154212,10
1879,799,63325132,7
6007,484,71331741,14
9520,114,44214393,7
7137,238,95616160,8
2030,141,55316492,10
6358,927,55267716,12
7211,437,76354751,7
5988,731,38496484,12
2600,618,95145436,12
5001,860,26190285,13
716,66,74906563,6
5246,886,76432339,7
3183,135,92292256,5
7542,711,5019902,4
2466,801,77886642,3
7209,256,33002958,4
7281,614,20868037,2
2862,150,1819872,5
8787,639,62836594,8
1781,154,30754227,12
6729,307,13953842,7
8085,71,7399214,8
5683,691,55972814,10
813,99,19347077,12
7360,528,67105632,13
6780,669,17044624,3
1162,580,43546329,2
833,480,8266190,2
4936,944,49058346,6
1160,865,41203720,10
5400,660,52682519,9
5901,319,26151975,11
4453,812,83371986,10
4824,397,15634100,1
1366,971,34835877,4
6353,958,46510568,2
6080,467,20545113,2
6078,779,70015004,13
1165,14,37068743,1
1424,575,57827016,12
3186,655,67004151,4
6467,433,61066653,2
7881,487,27739305,3
5172,184,2200260,9
1953,439,98737261,2
1138,125,17248625,10
1122,963,53311060,7
262,139,86144660,8
3929,551,90979875,14
2886,194,44115119,3
8559,109,34863219,2
5022,555,35331334,14
9917,789,82248671,10
5876,455,68319877,3
4827,5,15884200,10
8999,142,7046795,10
6254,716,75197889,14
2739,42,29279162,1
9977,812,26752776,1
7761,52,16362469,8
6099,600,47699376,4
3162,158,97384986,14
8682,716,49750172,4
353,757,27499477,10
384,699,49563899,12
8033,388,65899759,14
4965,821,70560615,11
1873,678,41776992,7
8406,602,7358748,5
6650,833,33337415,7
7420,814,9754389,8
5443,9,96579160,4
5374,553,96664364,2
5558,377,75345438,4
9412,527,74033528,7
4525,199,75084674,3
2982,67,44368241,7
6840,975,4904894,3
3658,29,4422867,14
2900,101,40556710,7
8556,466,23783371,9
7116,341,87535165,7
8485,851,35841691,2
933,838,1485915,8
631,907,25974981,7
5648,533,55608302,8
5045,762,71125356,8
3331,764,93235651,12
1216,253,63913636,14
9607,118,47838501,14
1910,980,58467053,12
6169,911,11146226,8
135,501,92640120,6
8413,927,92326307,5
9093,676,12926524,14
6295,348,13015222,2
9188,518,1632596,12
1995,28,58266524,14
4292,303,28706201,9
9478,723,94523175,9
6504,184,51404241,12
8376,550,99884992,3
3290,316,7760253,4
9878,529,32785504,12
8502,500,91397438,2
8948,271,32761871,14
9181,980,95326614,8
6405,339,37520698,3
7305,536,29921242,7
8338,298,24698111,6
5194,822,51197156,13
9502,298,95807345,13
9745,444,73413873,7
8092,846,69841880,6
8565,528,91420975,12
5966,460,55349870,14
9408,891,55456561,7
2295,882,932177,8
2531,545,57928015,2
7585,444,3532742,9
224,53,56445684,3
6047,927,37686832,13
8375,919,58885671,5
3836,390,77230871,1
2689,522,94257213,1
7430,506,67096741,2
4346,182,19467147,4
2673,626,62147765,6
4931,294,83473224,8
8954,357,38540922,1
5146,670,61430142,5
2936,704,16883177,13
7727,520,80368348,4
5016,976,87746717,8
3818,472,76192117,6
7327,113,61661607,3
2978,177,81223532,2
5551,229,16407585,13
1365,929,54421328,2
8919,361,79842635,11
129,332,49153676,11
8222,385,91071899,8
4162,319,16201535,6
5950,962,28067226,6
541,403,1252207,2
8917,79,30814011,8
3557,891,10025672,9
4323,805,62429142,1
6740,32,41016191,6
6211,869,38945929,13
2658,296,67368194,4
665,741,31685370,3
6485,143,1835678,7
3482,681,83892214,14
233,947,39180699,14
2846,338,8429496,9
6942,141,74902055,8
5522,879,78089505,3
132,100,85129506,9
4052,72,47780280,9
5749,926,92400224,5
7867,135,67296294,14
1924,476,37807105,10
4773,459,62840600,13
2114,63,54233355,13
9920,753,62182871,11
3614,833,47610387,4
8300,243,52871134,14
4695,777,35547109,6
4143,794,82443754,8
4679,756,37142399,2
5013,107,70764043,8
4712,923,38475612,5
5292,552,62259450,12
3044,155,92872860,14
6589,424,16262354,14
9475,426,20431352,10
1036,270,51331393,6
2381,983,45765513,4
3817,546,26788807,4
1258,922,77743843,13
8580,186,42248869,13
1546,534,5395028,4
8655,871,90031600,1
5937,422,12850430,2
9027,8,45055471,3
4104,967,10462430,8
946,387,44019649,11
8869,674,82751792,11
6469,257,9145087,11
39,287,54555855,8
2162,254,55162163,6
828,414,64194464,14
4173,193,35145732,2
4714,576,49587172,13
814,876,82267384,11
935,296,37241512,3
437,164,39663541,5
3305,367,7103388,9
4620,880,98496888,3
4160,737,46333604,10
7449,480,34123911,10
3230,709,26551628,1
7604,201,68012760,2
4644,778,47654591,13
8815,361,32332819,13
175,305,62930435,1
1220,735,65631763,9
5914,340,47441428,5
4130,143,2269670,9
9541,678,86798064,5
8978,326,57695890,2
6869,943,15133751,10
4041,65,27498351,1
4144,544,66301567,7
8511,291,57203103,9
530,675,47919869,6
7266,337,71447335,5
7552,863,96658179,3
4926,988,2154738,10
7275,500,36344641,3
5844,972,18678232,8
644,419,92935457,13
4792,582,76184495,10
1064,281,28144353,4
8468,156,40283044,5
2291,829,92885497,8
977,72,56277557,6
5224,971,71286302,5
9274,394,290251,2
4879,952,35668952,5
4071,845,84301408,3
1018,304,9668460,3
7075,798,84454298,9
971,13,94936618,11
435,646,42948839,14
8562,504,34672400,8
8694,411,73576007,10
2778,201,73527162,13
7992,96,94337582,6
9861,756,43875863,12
9752,351,71788197,11
1271,142,25422669,13
4442,248,3726364,12
5226,364,45136524,13
4986,336,30354287,10
5676,384,93416555,8
631,949,77250554,1
697,566,76912276,5
2076,635,1727786,8
7861,623,38050040,11
1564,821,26855202,1
1635,893,37223664,7
6439,41,88504110,10
4524,747,22671641,9
4167,211,66091142,3
3687,253,84485249,13
4785,750,63406127,13
3469,946,11703073,13
9549,575,53478902,11
1154,904,34322735,3
5775,338,35793946,1
6806,119,83511942,7
4085,426,8874356,9
9618,203,35956717,13
9764,390,55160604,6
2596,485,8807393,10
9232,10,69573799,13
2129,480,47598494,8
8679,491,59982864,1
8944,815,19792548,6
9146,174,47891886,13
8572,542,91413054,11
2158,631,76987168,11
3524,929,90982481,2
2495,660,10612162,10
4227,958,24710114,13
9499,576,70701871,7
6033,329,945487,3
1921,192,49908893,2
60,167,84069105,6
950,944,66131430,9
7105,750,16020269,14
5816,507,78171084,4
7094,526,93738703,14
9270,551,97099894,4
8350,444,14843609,13
6214,609,53328737,3
4304,824,8672073,2
8193,725,57655243,7
2968,665,21751661,3
4159,768,88866768,2
5467,775,45156259,10
2542,542,15844079,7
1961,560,54606695,10
7955,774,96057282,2
2174,999,50803301,11
4205,699,41511035,14
9498,459,65984736,4
3334,771,86519231,1
5551,53,34062492,12
1574,867,90677942,13
6659,632,88622675,4
1789,925,68321432,8
7045,116,98198833,6
2606,132,67570844,12
3599,467,71582642,12
8826,896,12172371,6
6944,480,9603048,11
4334,115,94423322,5
926,620,9139259,12
8131,156,80548420,1
7754,137,55735145,4
7896,449,80593297,6
3766,493,48650218,10
1518,112,525402,11
5099,462,56535819,10
8293,940,8940221,9
1717,632,32410760,9
400,887,3417935,3
6617,691,2005147,11
3392,904,63476745,4
6736,672,36669378,14
6277,254,19793787,14
6149,322,27887953,5
5900,107,19510902,12
477,967,4576025,3
1245,166,38380421,7
4591,282,2852577,7
913,260,43019471,9
8270,320,2568872,3
5733,150,96270285,13
4343,343,2554835,11
6080,683,61453853,8
4963,185,69787900,6
8585,477,12135758,8
2885,877,48094755,5
2255,737,88997162,5
8918,673,52435041,4
805,38,26220985,13
43,128,72309391,11
1400,666,88163765,11
6674,473,96416924,13
5618,58,74711415,5
1982,518,86864933,10
6684,617,69214906,10
4529,670,82613825,14
1585,344,47506925,7
9223,799,36794050,11
7542,340,36817773,9
9953,704,67828496,11
7733,983,79337669,12
9261,175,7228612,8
1694,566,22995825,6
4360,27,32865765,7
8397,946,61784389,5
9979,506,98430244,11
6900,17,59540887,13
1494,246,70083797,14
9387,939,92347031,7
8769,992,866237,14
2718,912,28888878,5
5696,980,29445904,11
112,898,78289743,1
868,355,75458391,4
9989,32,14379288,13
5793,214,41354041,13
8651,266,44857142,7
1029,859,59261795,12
9381,634,5156370,2
2171,628,19270696,10
7222,867,84727354,4
4632,652,87695035,9
1851,656,47061713,12
8485,100,40450252,1
4986,366,49125234,5
5321,798,62516417,3
3060,935,11035273,7
3034,669,5038811,6
8384,434,18719192,10
3666,163,46016828,3
3893,864,31126357,7
3884,746,99889543,12
2296,993,58715285,12
1367,889,17729258,13
2423,695,94483799,8
5419,424,28040527,8
6057,100,749725,6
9120,692,69128746,5
9054,279,91410579,10
4869,179,76365977,8
9366,272,22316915,5
817,199,23442855,14
2571,263,46957394,10
2179,932,67090103,14
5844,795,84109911,5
7392,585,92691597,8
3024,252,94605525,13
9752,510,43722321,1
9315,386,59105960,4
2011,970,43457971,6
8651,59,15698349,10
2231,20,11796863,14
6075,949,8290365,10
3373,475,81999345,5
3445,686,733551,12
2529,376,97381305,11
8258,406,73989434,12
3415,400,76399161,9
3605,434,42379489,10
4278,278,31381950,4
1333,973,25074539,1
4271,745,72656427,7
5656,240,92607107,8
9633,604,15386507,7
